# Time step: =
1
# Step  Temperature Total_energy E_pot E_kin
  116    267.0  -839.289600  -842.983800     3.694200
  117    266.0  -839.289530  -842.973430     3.683900
  118    266.0  -839.289450  -842.965550     3.676100
  119    265.0  -839.289450  -842.960550     3.671100
  120    265.0  -839.289450  -842.958750     3.669300
  121    265.0  -839.289410  -842.960410     3.671000
  122    266.0  -839.289320  -842.965720     3.676400
  123    266.0  -839.289350  -842.974850     3.685500
  124    267.0  -839.289340  -842.987840     3.698500
  125    269.0  -839.289320  -843.004720     3.715400
  126    270.0  -839.289310  -843.025410     3.736100
  127    272.0  -839.289280  -843.049780     3.760500
  128    274.0  -839.289230  -843.077630     3.788400
  129    276.0  -839.289300  -843.108700     3.819400
  130    279.0  -839.289260  -843.142660     3.853400
  131    281.0  -839.289220  -843.179120     3.889900
  132    284.0  -839.289250  -843.217650     3.928400
  133    287.0  -839.289200  -843.257800     3.968600
  134    290.0  -839.289250  -843.299050     4.009800
  135    293.0  -839.289210  -843.340910     4.051700
  136    296.0  -839.289230  -843.382830     4.093600
  137    299.0  -839.289210  -843.424310     4.135100
  138    302.0  -839.289150  -843.464850     4.175700
  139    305.0  -839.289170  -843.503970     4.214800
  140    307.0  -839.289140  -843.541240     4.252100
  141    310.0  -839.289110  -843.576310     4.287200
  142    312.0  -839.289150  -843.608850     4.319700
  143    314.0  -839.289050  -843.638550     4.349500
  144    316.0  -839.289040  -843.665240     4.376200
  145    318.0  -839.289080  -843.688780     4.399700
  146    320.0  -839.289070  -843.709070     4.420000
  147    321.0  -839.289080  -843.726080     4.437000
  148    322.0  -839.289050  -843.739850     4.450800
  149    323.0  -839.289030  -843.750430     4.461400
  150    323.0  -839.288990  -843.757890     4.468900
  151    323.0  -839.288940  -843.762340     4.473400
  152    324.0  -839.288900  -843.763900     4.475000
  153    323.0  -839.288880  -843.762680     4.473800
  154    323.0  -839.288930  -843.758830     4.469900
  155    323.0  -839.288940  -843.752440     4.463500
  156    322.0  -839.288930  -843.743630     4.454700
  157    321.0  -839.288920  -843.732520     4.443600
  158    320.0  -839.288920  -843.719220     4.430300
  159    319.0  -839.288860  -843.703860     4.415000
  160    318.0  -839.288860  -843.686560     4.397700
  161    317.0  -839.288820  -843.667520     4.378700
  162    315.0  -839.288860  -843.646960     4.358100
  163    314.0  -839.288870  -843.625170     4.336300
  164    312.0  -839.288860  -843.602460     4.313600
  165    310.0  -839.288800  -843.579300     4.290500
  166    309.0  -839.288820  -843.556120     4.267300
  167    307.0  -839.288830  -843.533430     4.244600
  168    305.0  -839.288790  -843.511790     4.223000
  169    304.0  -839.288770  -843.491770     4.203000
  170    303.0  -839.288680  -843.473880     4.185200
  171    301.0  -839.288720  -843.458620     4.169900
  172    301.0  -839.288730  -843.446430     4.157700
  173    300.0  -839.288730  -843.437630     4.148900
  174    300.0  -839.288740  -843.432440     4.143700
  175    299.0  -839.288770  -843.430970     4.142200
  176    300.0  -839.288790  -843.433190     4.144400
  177    300.0  -839.288820  -843.438920     4.150100
  178    301.0  -839.288860  -843.447860     4.159000
  179    302.0  -839.288850  -843.459650     4.170800
  180    303.0  -839.288980  -843.473780     4.184800
  181    304.0  -839.289000  -843.489700     4.200700
  182    305.0  -839.289030  -843.506830     4.217800
  183    306.0  -839.289090  -843.524590     4.235500
  184    308.0  -839.289190  -843.542390     4.253200
  185    309.0  -839.289150  -843.559650     4.270500
  186    310.0  -839.289210  -843.575910     4.286700
  187    311.0  -839.289270  -843.590670     4.301400
  188    312.0  -839.289290  -843.603490     4.314200
  189    313.0  -839.289300  -843.614000     4.324700
  190    313.0  -839.289310  -843.621910     4.332600
  191    314.0  -839.289350  -843.626950     4.337600
  192    314.0  -839.289410  -843.628910     4.339500
  193    314.0  -839.289360  -843.627660     4.338300
  194    313.0  -839.289340  -843.623140     4.333800
  195    313.0  -839.289330  -843.615330     4.326000
  196    312.0  -839.289390  -843.604290     4.314900
  197    311.0  -839.289310  -843.590110     4.300800
  198    310.0  -839.289290  -843.572890     4.283600
  199    308.0  -839.289290  -843.552790     4.263500
  200    307.0  -839.289250  -843.529950     4.240700
  201    305.0  -839.289210  -843.504610     4.215400
  202    303.0  -839.289210  -843.477010     4.187800
  203    301.0  -839.289100  -843.447400     4.158300
  204    298.0  -839.289080  -843.416080     4.127000
  205    296.0  -839.289060  -843.383360     4.094300
  206    294.0  -839.289050  -843.349550     4.060500
  207    291.0  -839.288970  -843.314970     4.026000
  208    289.0  -839.288910  -843.279910     3.991000
  209    286.0  -839.288880  -843.244680     3.955800
  210    283.0  -839.288790  -843.209590     3.920800
  211    281.0  -839.288740  -843.174940     3.886200
  212    279.0  -839.288690  -843.140990     3.852300
  213    276.0  -839.288670  -843.107970     3.819300
  214    274.0  -839.288700  -843.076100     3.787400
  215    272.0  -839.288630  -843.045530     3.756900
  216    270.0  -839.288540  -843.016440     3.727900
  217    268.0  -839.288550  -842.988950     3.700400
  218    266.0  -839.288450  -842.963150     3.674700
  219    264.0  -839.288440  -842.939140     3.650700
  220    262.0  -839.288390  -842.916990     3.628600
  221    261.0  -839.288360  -842.896760     3.608400
  222    260.0  -839.288300  -842.878500     3.590200
  223    258.0  -839.288290  -842.862290     3.574000
  224    257.0  -839.288200  -842.848200     3.560000
  225    257.0  -839.288210  -842.836310     3.548100
  226    256.0  -839.288130  -842.826730     3.538600
  227    255.0  -839.288100  -842.819600     3.531500
  228    255.0  -839.288070  -842.815070     3.527000
  229    255.0  -839.287960  -842.813360     3.525400
  230    255.0  -839.287960  -842.814660     3.526700
  231    255.0  -839.287930  -842.819230     3.531300
  232    256.0  -839.287870  -842.827270     3.539400
  233    257.0  -839.287860  -842.839060     3.551200
  234    258.0  -839.287730  -842.854830     3.567100
  235    259.0  -839.287790  -842.874790     3.587000
  236    261.0  -839.287730  -842.899130     3.611400
  237    263.0  -839.287660  -842.927960     3.640300
  238    266.0  -839.287660  -842.961360     3.673700
  239    268.0  -839.287710  -842.999310     3.711600
  240    271.0  -839.287690  -843.041690     3.754000
  241    275.0  -839.287680  -843.088280     3.800600
  242    278.0  -839.287720  -843.138720     3.851000
  243    282.0  -839.287690  -843.192590     3.904900
  244    286.0  -839.287820  -843.249320     3.961500
  245    291.0  -839.287850  -843.308250     4.020400
  246    295.0  -839.287870  -843.368670     4.080800
  247    299.0  -839.287890  -843.429790     4.141900
  248    304.0  -839.287980  -843.490780     4.202800
  249    308.0  -839.288020  -843.550720     4.262700
  250    312.0  -839.288110  -843.608710     4.320600
  251    316.0  -839.288150  -843.663850     4.375700
  252    320.0  -839.288240  -843.715240     4.427000
  253    323.0  -839.288260  -843.762060     4.473800
  254    326.0  -839.288390  -843.803590     4.515200
  255    329.0  -839.288430  -843.839130     4.550700
  256    331.0  -839.288470  -843.868170     4.579700
  257    333.0  -839.288490  -843.890390     4.601900
  258    334.0  -839.288550  -843.905650     4.617100
  259    334.0  -839.288600  -843.913900     4.625300
  260    335.0  -839.288580  -843.915280     4.626700
  261    334.0  -839.288620  -843.910120     4.621500
  262    333.0  -839.288560  -843.898860     4.610300
  263    332.0  -839.288590  -843.882090     4.593500
  264    331.0  -839.288670  -843.860470     4.571800
  265    329.0  -839.288620  -843.834720     4.546100
  266    327.0  -839.288630  -843.805630     4.517000
  267    324.0  -839.288560  -843.773960     4.485400
  268    322.0  -839.288540  -843.740440     4.451900
  269    319.0  -839.288550  -843.705750     4.417200
  270    317.0  -839.288590  -843.670490     4.381900
  271    314.0  -839.288520  -843.635120     4.346600
  272    312.0  -839.288530  -843.600030     4.311500
  273    309.0  -839.288570  -843.565470     4.276900
  274    307.0  -839.288640  -843.531640     4.243000
  275    304.0  -839.288640  -843.498640     4.210000
  276    302.0  -839.288610  -843.466510     4.177900
  277    300.0  -839.288640  -843.435240     4.146600
  278    298.0  -839.288600  -843.404800     4.116200
  279    295.0  -839.288570  -843.375170     4.086600
  280    293.0  -839.288550  -843.346350     4.057800
  281    291.0  -839.288570  -843.318370     4.029800
  282    289.0  -839.288560  -843.291360     4.002800
  283    288.0  -839.288560  -843.265460     3.976900
  284    286.0  -839.288540  -843.240840     3.952300
  285    284.0  -839.288480  -843.217780     3.929300
  286    283.0  -839.288410  -843.196510     3.908100
  287    281.0  -839.288380  -843.177380     3.889000
  288    280.0  -839.288350  -843.160650     3.872300
  289    279.0  -839.288340  -843.146640     3.858300
  290    278.0  -839.288310  -843.135610     3.847300
  291    278.0  -839.288180  -843.127780     3.839600
  292    277.0  -839.288200  -843.123300     3.835100
  293    277.0  -839.288090  -843.122290     3.834200
  294    277.0  -839.288040  -843.124740     3.836700
  295    278.0  -839.288070  -843.130570     3.842500
  296    278.0  -839.287940  -843.139640     3.851700
  297    279.0  -839.287990  -843.151690     3.863700
  298    280.0  -839.287900  -843.166400     3.878500
  299    282.0  -839.287850  -843.183350     3.895500
  300    283.0  -839.287780  -843.202080     3.914300
  301    284.0  -839.287780  -843.222080     3.934300
  302    286.0  -839.287780  -843.242780     3.955000
  303    287.0  -839.287770  -843.263570     3.975800
  304    289.0  -839.287670  -843.283870     3.996200
  305    290.0  -839.287690  -843.303090     4.015400
  306    292.0  -839.287710  -843.320610     4.032900
  307    293.0  -839.287680  -843.335880     4.048200
  308    294.0  -839.287570  -843.348370     4.060800
  309    294.0  -839.287600  -843.357600     4.070000
  310    295.0  -839.287550  -843.363150     4.075600
  311    295.0  -839.287530  -843.364630     4.077100
  312    295.0  -839.287480  -843.361780     4.074300
  313    294.0  -839.287470  -843.354370     4.066900
  314    293.0  -839.287520  -843.342320     4.054800
  315    292.0  -839.287440  -843.325540     4.038100
  316    290.0  -839.287420  -843.304120     4.016700
  317    289.0  -839.287410  -843.278210     3.990800
  318    286.0  -839.287400  -843.248100     3.960700
  319    284.0  -839.287340  -843.214140     3.926800
  320    281.0  -839.287330  -843.176830     3.889500
  321    278.0  -839.287240  -843.136740     3.849500
  322    275.0  -839.287240  -843.094540     3.807300
  323    272.0  -839.287170  -843.050970     3.763800
  324    269.0  -839.287110  -843.006810     3.719700
  325    266.0  -839.287080  -842.962880     3.675800
  326    263.0  -839.287010  -842.920010     3.633000
  327    260.0  -839.286980  -842.879080     3.592100
  328    257.0  -839.286990  -842.840890     3.553900
  329    254.0  -839.286920  -842.806220     3.519300
  330    252.0  -839.286920  -842.775820     3.488900
  331    250.0  -839.286930  -842.750330     3.463400
  332    249.0  -839.286880  -842.730280     3.443400
  333    248.0  -839.286870  -842.716170     3.429300
  334    247.0  -839.286910  -842.708310     3.421400
  335    247.0  -839.286930  -842.706930     3.420000
  336    248.0  -839.287030  -842.712130     3.425100
  337    248.0  -839.287040  -842.723940     3.436900
  338    250.0  -839.287090  -842.742190     3.455100
  339    252.0  -839.287130  -842.766630     3.479500
  340    254.0  -839.287290  -842.796890     3.509600
  341    256.0  -839.287290  -842.832490     3.545200
  342    259.0  -839.287390  -842.872890     3.585500
  343    262.0  -839.287450  -842.917450     3.630000
  344    266.0  -839.287590  -842.965490     3.677900
  345    270.0  -839.287670  -843.016270     3.728600
  346    273.0  -839.287740  -843.069040     3.781300
  347    277.0  -839.287750  -843.123050     3.835300
  348    281.0  -839.287810  -843.177510     3.889700
  349    285.0  -839.287870  -843.231670     3.943800
  350    289.0  -839.287990  -843.284790     3.996800
  351    293.0  -839.287980  -843.336180     4.048200
  352    296.0  -839.288090  -843.385190     4.097100
  353    300.0  -839.288130  -843.431230     4.143100
  354    303.0  -839.288090  -843.473790     4.185700
  355    305.0  -839.288110  -843.512410     4.224300
  356    308.0  -839.288120  -843.546720     4.258600
  357    310.0  -839.288210  -843.576410     4.288200
  358    312.0  -839.288160  -843.601260     4.313100
  359    313.0  -839.288170  -843.621070     4.332900
  360    314.0  -839.288240  -843.635740     4.347500
  361    315.0  -839.288140  -843.645240     4.357100
  362    315.0  -839.288190  -843.649590     4.361400
  363    315.0  -839.288110  -843.648910     4.360800
  364    315.0  -839.288060  -843.643360     4.355300
  365    314.0  -839.288040  -843.633140     4.345100
  366    313.0  -839.288020  -843.618520     4.330500
  367    312.0  -839.287970  -843.599870     4.311900
  368    310.0  -839.287830  -843.577530     4.289700
  369    308.0  -839.287790  -843.551990     4.264200
  370    306.0  -839.287760  -843.523760     4.236000
  371    304.0  -839.287690  -843.493390     4.205700
  372    302.0  -839.287580  -843.461480     4.173900
  373    299.0  -839.287500  -843.428700     4.141200
  374    297.0  -839.287440  -843.395740     4.108300
  375    295.0  -839.287330  -843.363330     4.076000
  376    292.0  -839.287290  -843.332190     4.044900
  377    290.0  -839.287180  -843.303080     4.015900
  378    288.0  -839.287100  -843.276700     3.989600
  379    287.0  -839.287000  -843.253700     3.966700
  380    285.0  -839.286900  -843.234700     3.947800
  381    284.0  -839.286840  -843.220240     3.933400
  382    284.0  -839.286730  -843.210730     3.924000
  383    283.0  -839.286730  -843.206530     3.919800
  384    284.0  -839.286690  -843.207890     3.921200
  385    284.0  -839.286680  -843.214880     3.928200
  386    285.0  -839.286560  -843.227460     3.940900
  387    286.0  -839.286520  -843.245520     3.959000
  388    288.0  -839.286580  -843.268780     3.982200
  389    290.0  -839.286560  -843.296860     4.010300
  390    292.0  -839.286530  -843.329330     4.042800
  391    295.0  -839.286450  -843.365650     4.079200
  392    298.0  -839.286430  -843.405230     4.118800
  393    301.0  -839.286440  -843.447440     4.161000
  394    304.0  -839.286420  -843.491620     4.205200
  395    307.0  -839.286490  -843.537090     4.250600
  396    311.0  -839.286470  -843.583170     4.296700
  397    314.0  -839.286500  -843.629200     4.342700
  398    317.0  -839.286440  -843.674540     4.388100
  399    320.0  -839.286470  -843.718570     4.432100
  400    323.0  -839.286550  -843.760750     4.474200
  401    326.0  -839.286540  -843.800540     4.514000
  402    329.0  -839.286560  -843.837460     4.550900
  403    331.0  -839.286490  -843.871090     4.584600
  404    334.0  -839.286490  -843.901090     4.614600
  405    336.0  -839.286500  -843.927200     4.640700
  406    337.0  -839.286590  -843.949190     4.662600
  407    338.0  -839.286570  -843.966970     4.680400
